transaction_id,customer_id,customer_name,customer_email,transaction_type,transaction_amount,currency,payment_method,card_brand,transaction_status,transaction_timestamp
8df5281b-06da-4d8c-bcba-0a4a4b9f5008,538e566a-597d-46f8-92c8-fcb2e4b029e7,Jeanne Martin,leekenneth@example.com,cancellation_fee,-95.11,USD,Wallet,,SUCCESS,2026-06-22T02:59:01.319415+00:00
4e082b79-6ddc-4f7b-ae4b-0fbac0130384,ad636e58-1d25-4093-bd63-82dc0106ed1c,Christopher Atkins,pruittelizabeth@example.org,refund,-27.92,USD,Card,Discover,SUCCESS,2026-06-22T07:02:39.923200+00:00
dc0ae10f-0ec9-4238-af13-b0e7e71ed4d9,64762f82-445a-4dd5-acce-8b7eb7896f4d,Caleb Thompson,sandra56@example.net,refund,-157.48,USD,Card,Discover,SUCCESS,2026-06-22T07:09:45.344224+00:00
9c72d045-9e57-4b76-a993-a1fef4cbed5f,44df73f9-8d30-49f8-a0f0-54619c2ddf17,Mario Clark,richard26@example.org,ride_payment,156.18,USD,Wallet,,SUCCESS,2026-06-22T08:01:48.302003+00:00
cec4eba9-d9e9-4d39-8b0a-41525cd171fa,f7b9b8fc-0cea-4d67-bb73-d69c6e3a2af5,Angela Lewis,colesarah@example.net,cancellation_fee,-61.98,USD,Card,Discover,SUCCESS,2026-06-22T08:21:01.203125+00:00
f28c1b10-d882-4752-b037-dfcac529dea1,2e5d78dd-0b46-40ad-8aac-346b4a6d5bcd,Stephanie Carr,anneforbes@example.com,ride_payment,21.79,USD,Cash,,SUCCESS,2026-06-22T09:34:49.587879+00:00
2fe19631-70d8-42e4-ad4c-c34f040e3606,95be1a55-d301-440a-b5b9-0076fa8c6448,Jason Powell,david13@example.net,cancellation_fee,-136.71,USD,Cash,,REFUNDED,2026-06-22T10:13:00.025892+00:00
9005bf35-7ffa-4aeb-9317-1e3178344cac,7748b04a-3fec-454d-a93c-40b3378fdd7e,Kim Santiago,rodriguezkara@example.net,cancellation_fee,-168.55,USD,Card,Visa,SUCCESS,2026-06-22T10:25:19.710647+00:00
d4cd3af9-df13-4f74-acb2-5c6caf88359c,8700672c-a26f-45bf-b582-b1a22ab18d9f,Teresa Smith,joycematthew@example.org,cancellation_fee,-34.25,USD,Cash,,SUCCESS,2026-06-22T10:41:34.321480+00:00
260230da-5590-459a-979a-e0998a169e7b,f83c509c-0871-46dd-86d0-9aabd4a3f922,Kirk Smith,donalddixon@example.net,tip,53.67,USD,Wallet,,SUCCESS,2026-06-22T11:16:48.086434+00:00
914b6df5-1d61-46e6-9705-d9e8ca29a8b9,67c2d839-ab43-4160-96e2-9d3ca9a094f9,Jesse Gordon,sparkstaylor@example.net,ride_payment,16.77,USD,Wallet,,SUCCESS,2026-06-22T12:37:20.309377+00:00
44124f42-7449-435c-9a56-62284fe718df,0929a166-e008-4476-bec9-6a7fa0e11ebe,Suzanne Davis,henrypamela@example.org,cancellation_fee,-117.87,USD,Cash,,SUCCESS,2026-06-22T13:15:22.538445+00:00
d4307643-2127-465d-9308-59510a47ba48,2835fc8e-96e2-4a3d-bf1b-7b03c6c2eac5,Dustin Petersen,james94@example.net,tip,169.63,USD,Wallet,,SUCCESS,2026-06-22T13:56:17.069890+00:00
3d6b694c-a62b-4d81-abc3-30409c3c2870,6db64c0d-21dc-4867-8fb9-84e9f87c20b1,Brittany Rodriguez,creid@example.org,cancellation_fee,-168.22,USD,Card,Discover,SUCCESS,2026-06-22T16:41:13.169783+00:00
22b1e997-4140-419b-bcbf-313111843bb7,2b6915c9-d5df-4b77-8aaf-c28a2a736a32,Brett Gutierrez,julia00@example.net,ride_payment,131.97,USD,Card,Discover,SUCCESS,2026-06-22T19:11:18.532808+00:00
ffab4048-c8eb-43b1-9dbf-d082331bef03,c42a395c-610b-4d44-8754-d22712e92690,Cameron Huerta,garciabrenda@example.com,refund,-101.12,USD,Cash,,REFUNDED,2026-06-22T20:53:05.703157+00:00
8efe7244-9196-4368-b0a5-b280fd14fa11,285ce255-b4b3-40be-a06c-7fa55bffb918,Kristina Flores,francischristian@example.net,tip,4.32,USD,Cash,,SUCCESS,2026-06-22T22:00:14.046739+00:00
b200d593-1e01-41a1-88dc-108ceb6f4c4f,62e7b1a4-ee8d-428a-ab7b-f20668291c97,Lisa Harris,williambuchanan@example.com,ride_payment,150.49,USD,Card,Mastercard,FAILED,2026-06-22T22:01:43.717032+00:00
417ddac1-9b11-4c4b-80ca-f655f6dcd20a,22533cc6-43f6-454e-aecb-94fcb05f6369,Thomas Zuniga,xmccall@example.com,cancellation_fee,-36.01,USD,Wallet,,PENDING,2026-06-22T23:36:48.736390+00:00
1c391ba1-9e09-49aa-a4eb-e9b82e6a89d9,1dea3e86-8bf8-4e0b-9215-ad6ea199cf87,Raymond Rodriguez,russell54@example.net,ride_payment,119.49,USD,Wallet,,SUCCESS,2026-06-22T23:47:39.154819+00:00
9bb0ff5a-ab05-4ac1-b89c-fc124185a1cd,822099f2-c3ba-46f6-a5e5-c4583f60eb7f,Mrs. Elizabeth Franco,rmcbride@example.net,ride_payment,124.41,USD,Card,Visa,SUCCESS,2026-06-22T23:52:59.301879+00:00
08e289d4-2716-4961-98b5-c4870934a2b9,db8f5cbd-37f6-4d90-a04c-ec589a01f7c1,Jordan Dean,kaylawright@example.com,cancellation_fee,-128.05,USD,Cash,,SUCCESS,2026-06-23T00:53:16.072287+00:00
46f7b2a8-2050-4ff5-ab48-c5834a3dacea,81529526-d745-4301-aafc-cfed43e68027,Olivia Russell,dominiquevaughan@example.com,ride_payment,129.48,USD,Card,Visa,SUCCESS,2026-06-23T01:29:39.001434+00:00
9c3aad47-871d-446e-95cc-b977015c7ceb,95904cd7-431e-4804-bc68-b1f025279c3d,Matthew Flynn,salazarmichael@example.org,refund,-112.56,USD,Wallet,,SUCCESS,2026-06-23T04:54:11.074121+00:00
969be655-8c37-4e4d-bd30-e5b9e31a3cc1,e4653bad-9756-4921-8a34-ff03ae36479b,Angel Costa,hallnathan@example.net,tip,19.36,USD,Cash,,SUCCESS,2026-06-23T07:34:47.567403+00:00
edbf06d4-edb8-4519-bd3e-63642f7a5b9c,ec62c5a1-e370-4886-b450-ade417615532,Tammy Peterson,mconley@example.com,ride_payment,15.16,USD,Cash,,SUCCESS,2026-06-23T11:24:48.629078+00:00
cfa366b7-3e63-4cee-bbd5-ed5fc27f4ddc,b96f6256-d732-4a35-a7db-619ff3e27987,Jennifer Phillips MD,shannon88@example.org,refund,-66.1,USD,Wallet,,SUCCESS,2026-06-23T12:00:22.967124+00:00
b553ae4f-59b4-442e-8fd2-b77875b04749,000df676-3ddc-4689-812c-9ade0f8658aa,Gerald White DVM,khanson@example.net,tip,60.09,USD,Wallet,,SUCCESS,2026-06-23T12:12:23.521280+00:00
fca4963a-5dd6-47cd-83e1-da4f55fe9ac7,3ff3d8db-2ea8-45e7-8348-3a87e808c9f7,Mary Oneill,clopez@example.com,refund,-39.63,USD,Wallet,,SUCCESS,2026-06-23T12:29:53.835404+00:00
b723d1ad-bd55-448a-92b1-d4e7d8547fa4,c78aa45e-6aca-473a-a523-8b60da2109f4,Rebecca Reid,dwalker@example.org,cancellation_fee,-114.13,USD,Wallet,,SUCCESS,2026-06-23T12:39:06.424167+00:00
4d06ecea-a70a-42e0-8e92-3d36e32c96a0,8649431d-6d2d-4b5d-b4f6-41dd0dd6614c,Aaron Smith,debra81@example.net,ride_payment,127.54,USD,Wallet,,REFUNDED,2026-06-23T13:28:11.974821+00:00
f986a17e-58d7-4d86-a39c-715d77ab2b84,a239d731-431b-4f80-a05b-46ce5ce600cc,Robert Adams,erinbright@example.com,tip,46.32,USD,Wallet,,SUCCESS,2026-06-23T16:34:50.512983+00:00
947e585c-37e6-4ada-884e-894bb86a6554,3d832e88-6a42-4baf-8a8b-bc80b8418e3a,Christopher Montgomery,melindashah@example.net,refund,-160.93,USD,Card,Visa,SUCCESS,2026-06-23T16:55:40.957163+00:00
d4c5c117-e5c9-4143-8688-86a3ea31fd32,bf084b25-09d3-4d30-b63f-2032a6838c3c,Danielle Nelson,andersondaniel@example.net,cancellation_fee,-4.18,USD,Cash,,FAILED,2026-06-23T17:04:01.706615+00:00
01e5a5ef-b820-4067-8bc8-8e506ec3afe3,4474b035-a381-4e9c-b757-a8dee28c2d67,Lee Crawford,baldwinstephanie@example.net,refund,-112.74,USD,Card,Mastercard,PENDING,2026-06-23T18:29:48.480703+00:00
35550708-1f5d-4787-8718-3d90acb36435,99ef10df-7f7b-40e9-a093-2c6acd67487a,Brenda Williamson,michael14@example.org,cancellation_fee,-104.96,USD,Wallet,,SUCCESS,2026-06-23T18:42:48.162199+00:00
5c58976e-6aa8-4836-acf7-1dae54bd3316,1d32b5dc-59a5-4766-8d07-b02eac3e2185,Renee Martin,joseph09@example.net,refund,-48.74,USD,Wallet,,PENDING,2026-06-23T18:49:06.293815+00:00
2ce03588-02fc-4580-95dc-8f32ec351d06,04c87d36-dea6-45ec-b5b5-7e2dcfdd8623,Daniel Howard,sarahphillips@example.org,refund,-36.77,USD,Card,Mastercard,SUCCESS,2026-06-23T19:05:10.088742+00:00
3676bae9-a0f6-46d2-abf8-833ef3d201f7,464e6f89-c28b-4130-825c-b60c5b381f10,Robert Francis,jessica07@example.net,cancellation_fee,-165.54,USD,Card,Amex,SUCCESS,2026-06-23T20:22:28.510292+00:00
09c4aa25-0ccb-4f7c-b97c-5370eda6fbb5,bb1ca197-2a67-446a-adb5-a36b633bfe14,Barbara Johnson,dawn49@example.net,tip,54.94,USD,Wallet,,SUCCESS,2026-06-23T22:10:12.759609+00:00
ec44c630-db9d-48f2-bf35-f24b677c6f2e,aee5a325-0699-454d-934a-7cdcfd33d4bc,Peter Bryan,kennedydawn@example.com,tip,173.09,USD,Wallet,,SUCCESS,2026-06-23T22:14:30.021575+00:00
1850c69b-5239-4631-87e7-1a3b9f37cce4,c5f383ae-d91c-4db9-b55d-41f203cdc928,Christina Mccoy,eddie78@example.net,cancellation_fee,-139.04,USD,Wallet,,SUCCESS,2026-06-23T22:21:38.355891+00:00
8483348d-186b-494c-b890-b495d1ba9bdd,6379a0cc-b80e-45a4-a5df-42f8565361d6,Anthony Parrish,laurabanks@example.com,tip,74.16,USD,Cash,,REFUNDED,2026-06-23T22:38:34.410758+00:00
290d8a4a-a57a-4e38-a027-bcda41adf9f9,b76a07e7-0912-4b3e-857c-e757de1830e1,Jessica Martin,brooksheather@example.org,ride_payment,115.96,USD,Wallet,,SUCCESS,2026-06-24T01:27:24.887355+00:00
f91ac96e-633a-41d0-a259-1df6352df18f,c43d9126-2f60-4c56-b017-f60e0d17f4f6,Jeanette Vaughn,janderson@example.org,ride_payment,121.38,USD,Card,Discover,SUCCESS,2026-06-24T04:34:56.822519+00:00
e628fa4c-752b-41df-81b4-0d4b28ebe930,0e149907-18b4-47a9-bd39-b4291519e05b,Peggy Smith,kellervanessa@example.net,refund,-81.43,USD,Wallet,,SUCCESS,2026-06-24T05:27:58.687466+00:00
8ca05ad4-cdc9-4a2a-af5d-47fceb86e50a,c97ea60b-f053-43c9-8df2-09264242d629,Kara Bishop,zschneider@example.net,cancellation_fee,-74.48,USD,Card,Amex,SUCCESS,2026-06-24T05:36:20.007515+00:00
432a0508-a3f9-4e2a-b16d-c470cd3a1626,61cff6f1-6b8d-451e-97f3-31ea2681e14a,Catherine Duncan,carlsondeanna@example.com,refund,-41.06,USD,Cash,,FAILED,2026-06-24T07:00:00.560430+00:00
18b39a10-192e-448b-acde-ce59d39db0e5,c36a3d27-3db0-43c3-b2ae-9bad9f57114e,Todd Hunter,carolynsmith@example.com,cancellation_fee,-48.37,USD,Card,Mastercard,SUCCESS,2026-06-24T08:11:05.411828+00:00
4f19ee66-f45e-4671-a2ce-c0d4f016e463,f03cdca9-ef57-48eb-9760-a577969b086a,Phyllis Griffin,zachary80@example.com,ride_payment,11.39,USD,Wallet,,SUCCESS,2026-06-24T11:17:58.802774+00:00
09a0ff65-6c94-4fab-b5d2-ce465933c2ca,4c9cf172-6e8d-4b9e-bf09-7e59907dd1fe,Michael Hensley,jeffrey43@example.org,cancellation_fee,-116.6,USD,Cash,,FAILED,2026-06-24T12:28:02.402663+00:00
0bb9acf9-1de7-4992-b334-bed9464c3ac7,ebdf36a7-8f01-48dc-b06e-9d2b66488b58,Tammy Franco,phillipshannon@example.org,cancellation_fee,-27.96,USD,Card,Visa,SUCCESS,2026-06-24T13:19:47.181584+00:00
47bb55cb-0453-4cc1-a0df-23fa4f5ef752,a6c9835a-9ba3-4c64-81d8-ee80b654f190,John Brown,lowediamond@example.org,tip,47.72,USD,Cash,,SUCCESS,2026-06-24T13:54:13.914537+00:00
05034ac5-5cba-4e23-bf2c-55baac0f8488,b0b595dc-53bb-428a-b237-224ca59422eb,Michael Arellano,diazkyle@example.org,refund,-61.03,USD,Card,Mastercard,SUCCESS,2026-06-24T16:11:28.000072+00:00
b8346d11-cfca-46b7-9e0d-691e04aa737a,3e209c0b-4cc0-412f-990c-17464aae3449,Julie Stevens,wilkinschristopher@example.net,ride_payment,72.32,USD,Cash,,SUCCESS,2026-06-24T19:03:56.005632+00:00
e7dbc7a9-a778-4222-833f-fed641c07bc9,1d51630f-4ed8-4616-8a59-b1cb8ecc28b4,David Gonzalez,littlecarla@example.com,ride_payment,125.13,USD,Wallet,,SUCCESS,2026-06-24T19:07:52.481942+00:00
cfeb6522-85f7-4ac4-a154-92a8307e1756,0b52024e-c9f9-4cbb-9319-3cc77e8f9c44,Michael Carter,pboone@example.org,cancellation_fee,-88.44,USD,Card,Amex,SUCCESS,2026-06-24T19:46:02.101925+00:00
920fd329-4017-4892-865a-47dac0eda302,091b1e1a-33a1-47c3-a9e5-54fa7059749e,Thomas Martinez,hannah17@example.com,ride_payment,91.65,USD,Wallet,,SUCCESS,2026-06-24T20:24:23.064083+00:00
6deb9b51-a5bf-4225-9cb9-424422d6fca4,8c9c277e-5b17-41c3-99ae-e586789ca1bc,Judith Barrera,xjones@example.org,cancellation_fee,-133.98,USD,Card,Mastercard,FAILED,2026-06-24T20:28:41.206125+00:00
3dc9032d-fa25-4c18-93bb-5792d59aeb8a,4ee46cbb-679b-48ac-ac07-b4056618424c,Edward Whitaker,vrobinson@example.com,ride_payment,85.45,USD,Card,Visa,SUCCESS,2026-06-24T21:45:55.256144+00:00
8391efef-416f-4771-aa7c-2b638e57cad5,8da62bb0-6300-4c6a-9d5a-aa6b8ae38d83,Douglas Smith,earlwagner@example.org,cancellation_fee,-39.58,USD,Card,Mastercard,SUCCESS,2026-06-24T22:14:40.443093+00:00
bf728ac4-9b4b-43aa-adf4-1d4b71775223,f6b2d8e4-dce9-4251-9650-232b580a54eb,Jennifer Perry,chrisburton@example.com,refund,-20.26,USD,Cash,,SUCCESS,2026-06-24T22:20:28.649866+00:00
c7149eab-4243-4730-adfe-18479c1be558,dcad35f8-4de0-44a5-8062-cc743563ebb9,Natalie Smith,oharris@example.org,ride_payment,5.73,USD,Wallet,,FAILED,2026-06-25T01:03:32.242783+00:00
34c4d379-0438-4e6d-b2fc-daba99f34b14,97dbb1cb-9c40-4159-ab23-2dfc9d862e4d,Joseph Frank,jacobsteresa@example.org,ride_payment,80.46,USD,Wallet,,SUCCESS,2026-06-25T03:36:57.652128+00:00
bfe52e54-4fe6-4db2-976a-cf5c404bbc50,10e8973e-3ef8-4168-a779-2edf7cbf943d,Derek Brown,cking@example.org,cancellation_fee,-115.18,USD,Wallet,,SUCCESS,2026-06-25T03:51:04.403575+00:00
34533d14-40e0-441b-8733-d36ce449a2d6,b6846d30-c02d-42e6-befc-de7aee024ae8,Jessica Charles,denise99@example.com,refund,-67.82,USD,Card,Discover,SUCCESS,2026-06-25T04:03:13.390199+00:00
178b15f1-65e9-4cd6-9852-f3dc1d0a1ded,55ea4f6d-2c44-4f56-9e4c-760f1a094230,Gregory Campbell,jamesmoody@example.com,ride_payment,7.96,USD,Wallet,,PENDING,2026-06-25T05:52:20.356471+00:00
520d0972-565e-453e-b4c4-dd8bf37a814f,2afc5704-2b54-4202-93ab-5c56ec36c682,Jacqueline Cox,deborah79@example.com,cancellation_fee,-147.86,USD,Cash,,SUCCESS,2026-06-25T06:13:54.837829+00:00
e1934a7f-6872-4c52-8d31-a67e6fdfdeb9,d9d4afe5-1299-42c8-8836-4afc68bfb066,Robert Maxwell,patriciagarcia@example.org,refund,-16.29,USD,Cash,,SUCCESS,2026-06-25T08:18:39.446375+00:00
6f3011b9-2461-4fe2-a5d1-d8f27ba81232,4d66b3ba-74cf-45fe-bc07-20c1a7120d90,Katherine Chang,umoore@example.org,cancellation_fee,-115.86,USD,Wallet,,SUCCESS,2026-06-25T09:28:14.465062+00:00
83dbf0da-c68a-4aed-a0f1-4f4db618e166,2912d222-cfef-418e-96b3-c2f35ea00c97,Richard Middleton,aheath@example.com,ride_payment,161.91,USD,Card,Mastercard,SUCCESS,2026-06-25T10:39:31.073283+00:00
eb88cc83-fa57-4ac2-a085-1e3df4ec7396,7fb97ded-489b-4e5f-95b1-4b67a38697e4,Laura Bradley,adam80@example.net,tip,22.35,USD,Card,Amex,SUCCESS,2026-06-25T10:54:19.050300+00:00
273d041c-305a-4d1e-ac23-a8fd650b83f7,69ec4aee-0bd1-434c-a050-d37ef2e4e2f8,Kelly Williams,wmueller@example.org,refund,-50.38,USD,Wallet,,SUCCESS,2026-06-25T15:10:25.595943+00:00
5fb8a000-b392-4e2a-a5f3-ec911aead4a5,a1730b25-3737-4a88-86e8-a4bf33f169a5,Sophia Ferrell,nmcknight@example.net,cancellation_fee,-30.28,USD,Cash,,SUCCESS,2026-06-25T15:45:48.851450+00:00
d091c39d-62a8-46f8-bedd-c633884024f6,ae525c69-3398-42ec-8823-d6da26d79190,Linda Nelson,kadams@example.com,refund,-171.3,USD,Card,Mastercard,SUCCESS,2026-06-25T15:49:57.841086+00:00
26c18a82-c32a-4302-9dca-2d09e38a12b6,e17cef9f-8530-43f3-83a9-31d2553bd060,Janet Taylor,john24@example.com,cancellation_fee,-164.23,USD,Wallet,,SUCCESS,2026-06-25T16:13:30.112928+00:00
c9936498-d90e-4111-bb17-68e530cc240c,b9c8816d-a3c9-4979-bf86-5a6e4a48779a,Dr. Alexander Jackson DVM,kjoyce@example.org,tip,75.19,USD,Cash,,SUCCESS,2026-06-25T16:16:47.967725+00:00
f69d2128-1061-4112-b05a-68859834b412,444159b5-be0b-4a0d-b7de-53066bb22eab,Patricia Mayo,kelleyamy@example.org,tip,153.21,USD,Card,Visa,SUCCESS,2026-06-25T16:59:56.948330+00:00
0fdc642b-dd20-4358-939c-0e259b97c6f1,5eb5aacf-bb5c-4e3d-945d-fed0ab0e16c0,Kimberly Thomas,amynguyen@example.com,ride_payment,78.28,USD,Wallet,,SUCCESS,2026-06-25T21:06:41.764866+00:00
7fed4c14-ba5f-468f-918b-f0fe8132b19b,ea52656e-28be-4120-b3f0-b14a4688af47,Elizabeth Martin,michael91@example.com,cancellation_fee,-111.42,USD,Cash,,SUCCESS,2026-06-25T22:15:10.835569+00:00
3886bfe6-0177-461b-aaf5-21b7037f55dc,5e01692e-528d-48fc-9896-24ca312aff8d,Alexis Reynolds,romerosarah@example.org,refund,-122.5,USD,Card,Visa,SUCCESS,2026-06-25T23:52:44.387126+00:00
1458882a-4e4c-4f23-9edc-4d89ccb69acd,ef115c2e-05bd-4af6-bff7-05e4bb1ed77a,Kelsey Waters,staylor@example.net,cancellation_fee,-111.53,USD,Card,Mastercard,SUCCESS,2026-06-26T01:13:03.558643+00:00
f97e777f-7575-448f-acae-929a166192ea,c06cc526-0873-4eae-bbdc-b7d76ae805fc,Joseph Reyes,glennlucas@example.org,tip,125.72,USD,Cash,,SUCCESS,2026-06-26T02:12:03.532701+00:00
b016e800-8f0c-4982-a8c3-5a1a86a95792,19fcf325-bd08-4581-8c96-68382e2ad03b,Kevin Harris,wendy27@example.com,ride_payment,111.76,USD,Wallet,,SUCCESS,2026-06-26T02:24:58.522167+00:00
dab1592b-387f-4091-9a8e-d77c1d1b2665,8bf0eafc-fc3f-473c-b079-6932a8ceb7cd,Amanda Burch,justin97@example.org,cancellation_fee,-115.31,USD,Cash,,SUCCESS,2026-06-26T03:09:12.461404+00:00
52ed9206-4512-4c40-ab99-7bc7765b15df,0656b3a8-ea4d-4240-8bf8-73306f7d6d77,Vanessa Adkins,mark73@example.org,cancellation_fee,-124.76,USD,Wallet,,SUCCESS,2026-06-26T03:22:46.647907+00:00
20e55eb3-adb4-4e4d-b0b8-60be5e0e0cd7,c69ff11f-ce1c-4d10-9b27-ce7680127094,David Murray,aaronsmith@example.com,cancellation_fee,-103.28,USD,Wallet,,SUCCESS,2026-06-26T06:42:02.644396+00:00
93400c66-410c-479d-af68-2c3db76a6bb2,a3d4e86a-1003-49a4-a1e3-3031083908fd,Edward Stanley,ashley73@example.com,ride_payment,73.37,USD,Wallet,,SUCCESS,2026-06-26T07:40:09.639413+00:00
54933b5d-1d47-4c34-99dd-b74c132ff4b7,77785aff-bbd9-4ace-a10b-e0a2c45e80fe,Linda Merritt,thomaschristine@example.net,cancellation_fee,-109.48,USD,Card,Visa,SUCCESS,2026-06-26T07:54:34.071520+00:00
80e02296-e426-4996-b121-6c0db7778dff,ff5b2908-8c85-46c3-bf22-f1613c58d701,Andrea Rivers,gdaniels@example.net,refund,-28.33,USD,Wallet,,SUCCESS,2026-06-26T08:08:05.259197+00:00
920b57fb-2281-4691-80dc-89c031d9bc4b,87a657f3-61a9-4270-bf21-58d414488c21,Laura Stewart,dustincollier@example.net,ride_payment,5.83,USD,Wallet,,SUCCESS,2026-06-26T08:32:56.696344+00:00
bce62ea0-f671-4f71-938a-7999993bf9b4,cb1d98ea-3450-4f4b-8ea8-c3fd499b3f22,Julie Wilkerson DDS,leahhudson@example.net,refund,-39.41,USD,Card,Discover,SUCCESS,2026-06-26T09:25:09.591766+00:00
547005f6-2adf-4c35-a1d0-073946b9603d,84a50395-f20e-4f9c-9528-d0ac90934e3a,Lisa Scott,abanks@example.org,cancellation_fee,-7.15,USD,Wallet,,SUCCESS,2026-06-26T12:09:27.169329+00:00
d5e58d71-f11e-4f48-b1b5-a969d0579ae4,8956c3e1-6c66-47ac-8d3b-ce4bda821630,Heather Vazquez,shines@example.org,refund,-129.84,USD,Card,Amex,SUCCESS,2026-06-26T12:53:54.912380+00:00
05583a16-2c0d-4ea6-8aef-4264dcff8e13,3ff4cc9d-6a7b-479e-a2bd-ecc3b9e4092a,Brian Mckenzie,lance69@example.org,tip,142.49,USD,Card,Visa,SUCCESS,2026-06-26T13:15:47.642518+00:00
a1037ef9-23d6-467e-abea-7e8d734ecfce,59575169-5ca2-48d3-8fd1-4c9c1fee9592,Jacob Lopez Jr.,catherine30@example.com,refund,-163.54,USD,Wallet,,SUCCESS,2026-06-26T15:11:51.436205+00:00
97945d70-18ff-4d7b-b96a-686966731430,0f4257f8-ca32-440b-adf6-9fe44e89ed94,Jill Dorsey,wellsmatthew@example.net,cancellation_fee,-159.99,USD,Cash,,SUCCESS,2026-06-26T16:00:32.535754+00:00
10274a4f-cc47-46d8-a7c8-3cd00edc9202,d31bef1c-2ef7-4fcf-bc2c-14bef8521bef,Julie Dunn,ruben87@example.org,refund,-24.89,USD,Card,Visa,SUCCESS,2026-06-26T17:30:51.069448+00:00
568b784a-6484-4e02-8278-91431c9b03ab,fc2df71d-7e4c-4ac2-a79f-9026964367db,Jessica Aguilar,ericgill@example.org,ride_payment,102.05,USD,Card,Amex,SUCCESS,2026-06-26T17:50:29.791606+00:00
6a42bbd4-dace-4f9f-b5bb-b64081e872ee,32268f4f-c821-4ff3-bf6d-7d2226125344,Tonya Richards,fredericklambert@example.net,refund,-79.48,USD,Card,Mastercard,SUCCESS,2026-06-26T18:12:19.821968+00:00
18e4f949-ae52-4a27-a8d0-25fbcca31113,17c961ff-b718-4c55-a124-d6af7e92a3f4,Peter Melendez,lindakim@example.net,refund,-100.7,USD,Wallet,,SUCCESS,2026-06-26T19:33:20.809401+00:00
bf1cd3ce-0a64-4787-81da-e08babf3d95f,6e2fe7a2-8356-4f43-aeb4-fb9cb237faed,Emily Mason,michelle42@example.com,cancellation_fee,-21.59,USD,Wallet,,SUCCESS,2026-06-26T19:50:38.088362+00:00
59f3a5d9-c85d-4927-8b17-67f21dbe804c,4ceccade-29f5-4a38-add8-96568d3128c5,Jeffrey Cole,julie54@example.com,tip,58.09,USD,Cash,,SUCCESS,2026-06-26T20:33:07.326812+00:00
49318437-50cd-409a-90c7-e05de7d1a977,0cd72d96-547a-48f2-841e-aff159e76aef,John Stuart,crogers@example.net,cancellation_fee,-144.93,USD,Card,Visa,SUCCESS,2026-06-26T20:45:21.953270+00:00
66fc4c44-458c-4140-8327-386857decfd9,6ff5fee4-3849-4251-a5cd-8b6a37466eb1,Justin Hunter,christinemitchell@example.com,refund,-81.42,USD,Card,Discover,PENDING,2026-06-26T21:18:32.196544+00:00
9e80ec4a-7b05-447b-b7d1-15c4e3b6cc7b,fb770a5c-d117-4a67-a405-16ec579798cc,Douglas Garcia,matthewpacheco@example.com,cancellation_fee,-44.47,USD,Cash,,SUCCESS,2026-06-26T22:02:46.326077+00:00
419bb364-cb66-4d06-bd1e-603d179a5b17,274d306b-52d1-4a8e-88ef-f6df73d6dd4f,Richard Wyatt,vsteele@example.net,refund,-152.13,USD,Card,Visa,SUCCESS,2026-06-26T22:44:28.574050+00:00
d89e3afa-a229-424a-88ea-32343caa7d1c,3eaaa6f2-9035-45da-979e-65632fd6a2f9,Ann Bray,crystal91@example.net,refund,-26.48,USD,Cash,,SUCCESS,2026-06-27T00:27:38.474295+00:00
58610585-b02d-4664-ab0a-b8c245111e6f,0012928d-dbd1-4915-8e92-d02175747ad4,John Jones MD,kathrynoneill@example.org,refund,-155.28,USD,Cash,,SUCCESS,2026-06-27T01:54:01.681288+00:00
2f05128a-96f6-45c9-ad66-9c5ea31b2b2d,9c21f612-4fd3-40ad-9836-42369feb8953,Edgar Reed,yberry@example.com,cancellation_fee,-158.93,USD,Card,Amex,SUCCESS,2026-06-27T04:19:42.226085+00:00
5c215c24-eaca-4669-b810-b85608b562b9,c8970d9f-51bc-4bce-b8ce-60fefdc266c8,Joseph Pace,micheleferguson@example.net,ride_payment,66.16,USD,Card,Amex,SUCCESS,2026-06-27T05:38:45.942119+00:00
82438290-d4de-4a31-ba07-3cdaa92d5762,74171914-7f27-4c1f-8732-3dcdbed055a4,Ian Barton,michelle74@example.org,cancellation_fee,-173.58,USD,Cash,,SUCCESS,2026-06-27T06:57:55.195015+00:00
a0a82a1b-6c7e-4f30-923d-56962cddbd35,08d0483f-6c0f-499d-9269-953d3988eafe,Blake Barber,mmalone@example.net,ride_payment,162.3,USD,Cash,,SUCCESS,2026-06-27T07:19:34.686699+00:00
9330a875-66f7-443b-9f2f-906a4ca4654e,cdf2ac9c-5955-4643-a3cc-5f767b6d90ec,Ryan Holmes,ndeleon@example.net,ride_payment,100.06,USD,Wallet,,SUCCESS,2026-06-27T07:59:26.305169+00:00
5a7ffeaa-8e30-49ba-aba6-b073642a9ca4,b87709db-e16b-41c3-9c4f-cb4286717ed4,Brittany Khan,maysmark@example.org,cancellation_fee,-103.55,USD,Wallet,,SUCCESS,2026-06-27T10:44:12.635876+00:00
4aa0cab0-78fd-41f7-8ca5-8a44dd745de6,1968476c-265f-4e83-b235-e8aaf57b8f30,Stephanie Anderson,aadkins@example.org,refund,-127.04,USD,Card,Mastercard,SUCCESS,2026-06-27T11:14:29.070663+00:00
15aff162-2d5c-4a41-b8d1-adbeb273d7ed,bec7264b-2ece-4e50-bdb2-fdb446100ab8,Katrina Thornton,davisjacob@example.org,cancellation_fee,-179.13,USD,Cash,,SUCCESS,2026-06-27T13:30:20.399015+00:00
